playerId,gamesPlayed,playerDetails.givenName,playerDetails.surname,playerDetails.age,playerDetails.heightCm,playerDetails.weightKg,playerDetails.jumperNumber,playerDetails.kickingFoot,playerDetails.stateOfOrigin,playerDetails.draftYear,playerDetails.debutYear,playerDetails.recruitedFrom,playerDetails.draftPosition,playerDetails.draftType,playerDetails.position,playerDetails.bio,playerDetails.aflAwards,playerDetails.photoURL,playerDetails.dateOfBirth,team.teamId,team.teamAbbr,team.teamName,team.teamNickname,totals.matchesPlayed,totals.timeOnGroundPercentage,totals.behinds,totals.bounces,totals.centreBounceAttendances,totals.centreClearances,totals.clangers,totals.contestDefLosses,totals.contestDefLossPercentage,totals.contestDefOneOnOnes,totals.contestedMarks,totals.contestedPossessionRate,totals.contestedPossessions,totals.contestOffOneOnOnes,totals.contestOffWins,totals.contestOffWinsPercentage,totals.defHalfPressureActs,totals.disposalEfficiency,totals.disposals,totals.dreamTeamPoints,totals.effectiveDisposals,totals.effectiveKicks,totals.f50GroundBallGets,totals.freesAgainst,totals.freesFor,totals.goalAccuracy,totals.goalAssists,totals.goals,totals.groundBallGets,totals.handballs,totals.hitouts,totals.hitoutsToAdvantage,totals.hitoutToAdvantageRate,totals.hitoutWinPercentage,totals.inside50s,totals.interceptMarks,totals.intercepts,totals.kickEfficiency,totals.kickins,totals.kickinsPlayon,totals.kicks,totals.kickToHandballRatio,totals.marks,totals.marksInside50,totals.marksOnLead,totals.metresGained,totals.onePercenters,totals.pressureActs,totals.ranking,totals.ratingPoints,totals.rebound50s,totals.ruckContests,totals.scoreInvolvements,totals.scoreLaunches,totals.shotsAtGoal,totals.spoils,totals.stoppageClearances,totals.tackles,totals.tacklesInside50,totals.totalClearances,totals.totalPossessions,totals.turnovers,totals.uncontestedPossessions,averages.matchesPlayed,averages.timeOnGroundPercentage,averages.behinds,averages.bounces,averages.centreBounceAttendances,averages.centreClearances,averages.clangers,averages.contestDefLosses,averages.contestDefLossPercentage,averages.contestDefOneOnOnes,averages.contestedMarks,averages.contestedPossessionRate,averages.contestedPossessions,averages.contestOffOneOnOnes,averages.contestOffWins,averages.contestOffWinsPercentage,averages.defHalfPressureActs,averages.disposalEfficiency,averages.disposals,averages.dreamTeamPoints,averages.effectiveDisposals,averages.effectiveKicks,averages.f50GroundBallGets,averages.freesAgainst,averages.freesFor,averages.goalAccuracy,averages.goalAssists,averages.goals,averages.groundBallGets,averages.handballs,averages.hitouts,averages.hitoutsToAdvantage,averages.hitoutToAdvantageRate,averages.hitoutWinPercentage,averages.inside50s,averages.interceptMarks,averages.intercepts,averages.kickEfficiency,averages.kickins,averages.kickinsPlayon,averages.kicks,averages.kickToHandballRatio,averages.marks,averages.marksInside50,averages.marksOnLead,averages.metresGained,averages.onePercenters,averages.pressureActs,averages.ratingPoints,averages.rebound50s,averages.ruckContests,averages.scoreInvolvements,averages.scoreLaunches,averages.shotsAtGoal,averages.spoils,averages.stoppageClearances,averages.tackles,averages.tacklesInside50,averages.totalClearances,averages.totalPossessions,averages.turnovers,averages.uncontestedPossessions
CD_I280744,7,Luke,Breust,32,182,82,22,RIGHT,NSW,2011,2011,Temora (NSW)/NSW-ACT U18,77,rookieElevation,MEDIUM_FORWARD,,,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2023014/280744.png?im=Scale,width=0.6,height=0.6",11/11/1990,CD_T80,HAW,Hawthorn,Hawks,7,80.7,9,0,0,0,22,0,0,0,4,43.4,33,8,2,25,14,57.3,75,401,43,24,14,7,7,50,2,11,21,29,0,0,0,0,14,0,2,52.2,0,0,46,1.6,28,14,7,1285,8,69,111,370.1,0,0,37,2,22,5,3,15,7,3,76,16,43,7,80.7,1.3,0,0,0,3.1,0,0,0,0.6,43.4,4.7,1.1,0.3,25,2,57.3,10.7,57.3,6.1,3.4,2,1,1,50,0.3,1.6,3,4.1,0,0,0,0,2,0,0.3,52.2,0,0,6.6,1.6,4,2,1,183.7,1.1,9.9,370.1,0,0,5.3,0.3,3.1,0.7,0.4,2.1,1,0.4,10.9,2.3,6.1
CD_I291783,7,Dylan,Shiel,30,182,84,9,LEFT,VIC,2011,2012,Edithvale-Aspendale (Vic)/Caulfield Gram (Vic)/Dande U18/GWS,,other,MIDFIELDER,,,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2023014/291783.png?im=Scale,width=0.6,height=0.6",9/3/1993,CD_T50,ESS,Essendon,Bombers,7,71.8,1,4,122,12,25,0,0,1,0,38.3,64,0,0,0,54,73.4,169,625,124,56,8,5,3,85.7,4,6,42,83,0,0,0,0,33,0,10,65.1,0,0,86,1,24,1,1,3223,12,117,94,386.5,16,0,52,1,7,4,21,26,3,33,167,35,103,7,71.8,0.1,0.6,122,1.7,3.6,0,0,0.1,0,38.3,9.1,0,0,0,7.7,73.4,24.1,89.3,17.7,8,1.1,0.7,0.4,85.7,0.6,0.9,6,11.9,0,0,0,0,4.7,0,1.4,65.1,0,0,12.3,1,3.4,0.1,0.1,460.4,1.7,16.7,386.5,2.3,0,7.4,0.1,1,0.6,3,3.7,0.4,4.7,23.9,5,14.7
CD_I291856,7,Tom,Mitchell,29,182,88,6,LEFT,WA,2011,2013,Ashburton (Vic)/Claremont (WAFL)/Sydney/Hawthorn,21,fatherSon,MIDFIELDER,,,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2023014/291856.png?im=Scale,width=0.6,height=0.6",31/05/1993,CD_T40,COLL,Collingwood,Magpies,7,76.6,0,1,118,18,21,0,0,1,0,49.2,90,0,0,0,63,75.3,178,652,134,43,4,8,16,80,1,4,63,108,0,0,0,0,27,0,15,61.4,0,0,70,0.6,22,3,0,2154,8,132,33,455.3,5,0,39,11,5,0,26,36,3,44,183,24,93,7,76.6,0,0.1,118,2.6,3,0,0,0.1,0,49.2,12.9,0,0,0,9,75.3,25.4,93.1,19.1,6.1,0.6,1.1,2.3,80,0.1,0.6,9,15.4,0,0,0,0,3.9,0,2.1,61.4,0,0,10,0.6,3.1,0.4,0,307.7,1.1,18.9,455.3,0.7,0,5.6,1.6,0.7,0,3.7,5.1,0.4,6.3,26.1,3.4,13.3
CD_I291861,0,Jed,Anderson,29,182,82,17,LEFT,NT,2012,2013,Darwin (NT)/NT Thunder (NEAFL)/Hawthorn/North Melbourne,,other,MIDFIELDER_FORWARD,,,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2023014/291861.png?im=Scale,width=0.6,height=0.6",2/2/1994,CD_T1000,GCFC,Gold Coast Suns,Suns,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,381,170.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170.9,0,0,0,0,0,0,0,0,0,0,0,0,0
CD_I291969,7,Stephen,Coniglio,29,182,83,3,RIGHT,WA,2011,2012,Upper Swan (WA)/Swan Districts (WAFL),2,nationalDraft,MIDFIELDER,,,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2023014/291969.png?im=Scale,width=0.6,height=0.6",15/12/1993,CD_T1010,GWS,GWS Giants,Giants,7,82.8,2,1,161,23,38,0,0,0,0,38.5,80,0,0,0,62,68.5,213,725,146,68,8,13,7,66.7,4,4,47,99,0,0,0,0,37,1,12,59.6,0,0,114,1.2,17,1,2,3508,7,140,80,397.7,8,0,58,16,6,2,25,35,6,48,208,34,128,7,82.8,0.3,0.1,161,3.3,5.4,0,0,0,0,38.5,11.4,0,0,0,8.9,68.5,30.4,103.6,20.9,9.7,1.1,1.9,1,66.7,0.6,0.6,6.7,14.1,0,0,0,0,5.3,0.1,1.7,59.6,0,0,16.3,1.2,2.4,0.1,0.3,501.2,1,20,397.7,1.1,0,8.3,2.3,0.9,0.3,3.6,5,0.9,6.9,29.7,4.9,18.3
CD_I295342,7,Jake,Lloyd,29,182,81,44,RIGHT,VIC,2014,2014,Horsham Demons (Vic)/North Ballarat U18,,rookieElevation,MEDIUM_DEFENDER,,,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2023014/295342.png?im=Scale,width=0.6,height=0.6",20/09/1993,CD_T160,SYD,Sydney Swans,Swans,7,86.6,1,1,0,1,11,3,37.5,8,3,28.3,41,0,0,0,60,88,166,657,146,94,0,2,4,50,4,1,32,57,0,0,0,0,22,8,39,86.2,24,23,109,1.9,49,0,0,2836,15,70,158,329.6,31,0,27,12,2,11,7,16,1,8,145,27,104,7,86.6,0.1,0.1,0,0.1,1.6,0.4,37.5,1.1,0.4,28.3,5.9,0,0,0,8.6,88,23.7,93.9,20.9,13.4,0,0.3,0.6,50,0.6,0.1,4.6,8.1,0,0,0,0,3.1,1.1,5.6,86.2,24,23,15.6,1.9,7,0,0,405.3,2.1,10,329.6,4.4,0,3.9,1.7,0.3,1.6,1,2.3,0.1,1.1,20.7,3.9,14.9
CD_I295344,7,Toby,Greene,29,182,85,4,RIGHT,VIC,2011,2012,Ashburton (Vic)/Wesley College (Vic)/Oakleigh U18,11,nationalDraft,MEDIUM_FORWARD,,,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2023014/295344.png?im=Scale,width=0.6,height=0.6",25/09/1993,CD_T1010,GWS,GWS Giants,Giants,7,93.6,11,1,30,4,27,0,0,0,5,45.2,56,12,3,25,18,60.2,128,629,77,47,24,7,9,51.3,8,20,41,49,0,0,0,0,33,0,12,59.5,0,0,79,1.6,33,14,10,2381,9,111,77,400,0,1,61,7,39,6,4,19,10,8,124,26,68,7,93.6,1.6,0.1,30,0.6,3.9,0,0,0,0.7,45.2,8,1.7,0.4,25,2.6,60.2,18.3,89.9,11,6.7,3.4,1,1.3,51.3,1.1,2.9,5.9,7,0,0,0,0,4.7,0,1.7,59.5,0,0,11.3,1.6,4.7,2,1.4,340.2,1.3,15.9,400,0,0.1,8.7,1,5.6,0.9,0.6,2.7,1.4,1.1,17.7,3.7,9.7
CD_I295584,7,Bradley,Hill,29,182,81,8,RIGHT,WA,2011,2012,Quinns District (WA)/West Perth (WAFL)/Hawthorn/Fremantle,33,nationalDraft,MIDFIELDER_FORWARD,,,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2023014/295584.png?im=Scale,width=0.6,height=0.6",9/7/1993,CD_T130,STK,St Kilda,Saints,7,89.5,2,5,0,1,13,0,0,1,0,16.3,23,3,1,33.3,63,74.7,146,551,109,53,4,3,3,50,4,3,18,63,0,0,0,0,18,1,11,63.9,0,0,83,1.3,34,2,1,2413,12,143,153,333,6,0,36,5,6,8,6,15,2,7,141,22,118,7,89.5,0.3,0.7,0,0.1,1.9,0,0,0.1,0,16.3,3.3,0.4,0.1,33.3,9,74.7,20.9,78.7,15.6,7.6,0.6,0.4,0.4,50,0.6,0.4,2.6,9,0,0,0,0,2.6,0.1,1.6,63.9,0,0,11.9,1.3,4.9,0.3,0.1,344.8,1.7,20.4,333,0.9,0,5.1,0.7,0.9,1.1,0.9,2.1,0.3,1,20.1,3.1,16.9
CD_I296420,7,Alex,Neal-Bullen,27,182,80,30,RIGHT,SA,2014,2015,Plympton (SA)/Glenelg (SANFL),40,nationalDraft,MEDIUM_FORWARD,,,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2023014/296420.png?im=Scale,width=0.6,height=0.6",9/1/1996,CD_T90,MELB,Melbourne,Demons,7,77.1,3,0,11,1,14,0,0,0,0,35.2,38,3,0,0,67,69.2,107,532,74,39,11,3,7,58.3,4,7,32,42,0,0,0,0,20,1,20,60,0,0,65,1.5,30,3,1,2072,7,154,167,323.3,5,0,37,8,12,3,1,30,6,2,108,23,70,7,77.1,0.4,0,11,0.1,2,0,0,0,0,35.2,5.4,0.4,0,0,9.6,69.2,15.3,76,10.6,5.6,1.6,0.4,1,58.3,0.6,1,4.6,6,0,0,0,0,2.9,0.1,2.9,60,0,0,9.3,1.5,4.3,0.4,0.1,296.1,1,22,323.3,0.7,0,5.3,1.1,1.7,0.4,0.1,4.3,0.9,0.3,15.4,3.3,10
CD_I298264,7,Ed,Langdon,27,182,78,15,RIGHT,VIC,2014,2015,Glen Iris (Vic)/Melb Grammar (Vic)/Sandringham U18/Fremantle,54,nationalDraft,MIDFIELDER,,,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2023014/298264.png?im=Scale,width=0.6,height=0.6",1/2/1996,CD_T90,MELB,Melbourne,Demons,7,91.4,5,2,0,4,19,0,0,1,0,31.5,45,0,0,0,44,76.1,142,536,108,55,8,1,3,14.3,6,1,38,62,0,0,0,0,18,0,20,68.8,0,0,80,1.3,27,2,1,2307,11,102,169,321.8,16,0,34,4,7,6,8,20,3,12,143,27,98,7,91.4,0.7,0.3,0,0.6,2.7,0,0,0.1,0,31.5,6.4,0,0,0,6.3,76.1,20.3,76.6,15.4,7.9,1.1,0.1,0.4,14.3,0.9,0.1,5.4,8.9,0,0,0,0,2.6,0,2.9,68.8,0,0,11.4,1.3,3.9,0.3,0.1,329.6,1.6,14.6,321.8,2.3,0,4.9,0.6,1,0.9,1.1,2.9,0.4,1.7,20.4,3.9,14
CD_I298524,6,Lachie,Weller,27,182,80,14,RIGHT,QLD,2014,2015,Southport (Qld)/Broadbeach (Qld)/Fremantle,13,nationalDraft,MEDIUM_DEFENDER,,,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2023014/298524.png?im=Scale,width=0.6,height=0.6",23/02/1996,CD_T1000,GCFC,Gold Coast Suns,Suns,6,85.8,1,4,5,0,15,0,0,2,1,22.8,29,0,0,0,35,79.2,149,564,118,80,1,3,1,0,3,0,23,42,0,0,0,0,18,5,25,74.8,25,25,107,2.5,46,1,3,3508,8,53,331,206.8,32,0,32,8,4,5,5,7,1,5,127,28,98,6,85.8,0.2,0.7,5,0,2.5,0,0,0.3,0.2,22.8,4.8,0,0,0,5.8,79.2,24.8,94,19.7,13.3,0.2,0.5,0.2,0,0.5,0,3.8,7,0,0,0,0,3,0.8,4.2,74.8,25,25,17.8,2.5,7.7,0.2,0.5,584.7,1.3,8.8,206.8,5.3,0,5.3,1.3,0.7,0.8,0.8,1.2,0.2,0.8,21.2,4.7,16.3
CD_I991988,0,Zak,Jones,28,182,84,3,RIGHT,VIC,2013,2014,Mt Eliza (Vic)/Dandenong U18/Sydney,15,nationalDraft,MIDFIELDER,,,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2023014/991988.png?im=Scale,width=0.6,height=0.6",15/03/1995,CD_T130,STK,St Kilda,Saints,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,355,186.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,186.2,0,0,0,0,0,0,0,0,0,0,0,0,0
CD_I992374,7,Dan,Butler,26,182,81,16,RIGHT,VIC,2014,2017,Lake Wendouree (Vic)/North Ballarat U18/Richmond,67,nationalDraft,MEDIUM_FORWARD,,,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2023014/992374.png?im=Scale,width=0.6,height=0.6",3/6/1996,CD_T130,STK,St Kilda,Saints,7,71.9,2,3,0,0,23,0,0,0,2,32.9,26,6,1,16.7,30,63.2,76,400,48,28,10,7,6,69.2,4,9,18,22,0,0,0,0,21,0,6,51.9,0,0,54,2.5,19,7,3,1601,5,130,222,292,4,0,34,4,13,1,2,24,15,2,79,24,53,7,71.9,0.3,0.4,0,0,3.3,0,0,0,0.3,32.9,3.7,0.9,0.1,16.7,4.3,63.2,10.9,57.1,6.9,4,1.4,1,0.9,69.2,0.6,1.3,2.6,3.1,0,0,0,0,3,0,0.9,51.9,0,0,7.7,2.5,2.7,1,0.4,228.8,0.7,18.6,292,0.6,0,4.9,0.6,1.9,0.1,0.3,3.4,2.1,0.3,11.3,3.4,7.6
CD_I996483,5,Toby,McLean,27,182,82,16,RIGHT,VIC,2014,2015,Narre Warren (Vic)/Oakleigh U18,26,nationalDraft,MIDFIELDER_FORWARD,,,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2023014/996483.png?im=Scale,width=0.6,height=0.6",31/01/1996,CD_T140,WB,Western Bulldogs,Bulldogs,5,38.1,0,0,2,0,7,0,0,0,0,33.3,12,5,1,20,13,76.5,34,118,26,3,3,4,0,0,1,0,11,28,0,0,0,0,3,0,1,50,0,0,6,0.2,8,1,1,230,2,38,578,36.9,1,0,7,0,0,1,5,8,2,5,36,7,24,5,38.1,0,0,2,0,1.4,0,0,0,0,33.3,2.4,1,0.2,20,2.6,76.5,6.8,23.6,5.2,0.6,0.6,0.8,0,0,0.2,0,2.2,5.6,0,0,0,0,0.6,0,0.2,50,0,0,1.2,0.2,1.6,0.2,0.2,46,0.4,7.6,36.9,0.2,0,1.4,0,0,0.2,1,1.6,0.4,1,7.2,1.4,4.8
CD_I1001195,7,Izak,Rankine,23,181,82,22,RIGHT,SA,2018,2020,Flinders Park (SA)/Henley High School (SA)/W Adelaide (SANFL)/Gold Coast,3,nationalDraft,MEDIUM_FORWARD,,,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2023014/1001195.png?im=Scale,width=0.6,height=0.6",23/04/2000,CD_T10,ADEL,Adelaide Crows,Crows,7,90.9,10,4,7,1,22,0,0,0,3,51,53,5,2,40,37,64.1,103,533,66,39,16,9,7,45.2,4,14,37,35,0,0,0,0,20,0,9,57.4,0,0,68,1.9,27,18,6,1990,2,125,156,331.4,1,0,52,6,31,1,15,26,7,16,104,17,51,7,90.9,1.4,0.6,7,0.1,3.1,0,0,0,0.4,51,7.6,0.7,0.3,40,5.3,64.1,14.7,76.1,9.4,5.6,2.3,1.3,1,45.2,0.6,2,5.3,5,0,0,0,0,2.9,0,1.3,57.4,0,0,9.7,1.9,3.9,2.6,0.9,284.4,0.3,17.9,331.4,0.1,0,7.4,0.9,4.4,0.1,2.1,3.7,1,2.3,14.9,2.4,7.3
CD_I1004364,3,Liam,Ryan,26,181,76,1,RIGHT,WA,2017,2018,"Rovers, Geraldton (WA)/Subiaco (WAFL)",26,nationalDraft,MEDIUM_FORWARD,,,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2023014/1004364.png?im=Scale,width=0.6,height=0.6",2/10/1996,CD_T150,WCE,West Coast Eagles,Eagles,3,80.6,1,3,0,0,9,0,0,0,2,32.4,12,4,1,25,14,76.9,39,217,30,21,4,3,4,66.7,2,4,6,9,0,0,0,0,10,2,5,70,0,0,30,3.3,15,3,3,886,1,53,245,271.8,0,0,21,3,6,0,1,11,3,1,37,7,25,3,80.6,0.3,1,0,0,3,0,0,0,0.7,32.4,4,1.3,0.3,25,4.7,76.9,13,72.3,10,7,1.3,1,1.3,66.7,0.7,1.3,2,3,0,0,0,0,3.3,0.7,1.7,70,0,0,10,3.3,5,1,1,295.7,0.3,17.7,271.8,0,0,7,1,2,0,0.3,3.7,1,0.3,12.3,2.3,8.3
CD_I1006121,7,Zak,Butters,22,181,77,9,RIGHT,VIC,2018,2019,Darley (Vic)/Maribyrnong College (Vic)/Western U18,12,nationalDraft,MIDFIELDER,,,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2023014/1006121.png?im=Scale,width=0.6,height=0.6",8/9/2000,CD_T110,PORT,Port Adelaide,Power,7,76.5,2,5,92,7,18,0,0,1,0,40.1,67,2,0,0,56,71.4,168,571,120,47,7,7,8,50,3,3,53,86,0,0,0,0,32,2,29,57.3,0,0,82,1,26,1,2,2467,9,129,90,388,11,0,31,10,6,5,16,17,2,23,167,29,100,7,76.5,0.3,0.7,92,1,2.6,0,0,0.1,0,40.1,9.6,0.3,0,0,8,71.4,24,81.6,17.1,6.7,1,1,1.1,50,0.4,0.4,7.6,12.3,0,0,0,0,4.6,0.3,4.1,57.3,0,0,11.7,1,3.7,0.1,0.3,352.5,1.3,18.4,388,1.6,0,4.4,1.4,0.9,0.7,2.3,2.4,0.3,3.3,23.9,4.1,14.3
CD_I1006232,0,Sam,Wicks,23,181,82,15,RIGHT,NSW,2018,2020,Manly-Warringah (NSW)/Sydney (NEAFL),,other,MEDIUM_FORWARD,,,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2023014/1006232.png?im=Scale,width=0.6,height=0.6",14/09/1999,CD_T160,SYD,Sydney Swans,Swans,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,451,122.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122.7,0,0,0,0,0,0,0,0,0,0,0,0,0
CD_I1009228,0,Leo,Connolly,21,181,78,37,RIGHT,VIC,2019,2021,Moe (Vic)/Lowanna College (Vic)/Gippsland U18,64,nationalDraft,MEDIUM_DEFENDER,,,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2023014/1009228.png?im=Scale,width=0.6,height=0.6",7/8/2001,CD_T130,STK,St Kilda,Saints,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,580,36.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.1,0,0,0,0,0,0,0,0,0,0,0,0,0
CD_I1009288,0,Deakyn,Smith,20,181,78,34,RIGHT,VIC,2020,,Doveton (Vic)/Caulfield Grammar (Vic)/Dandenong (U18),,preseason,MEDIUM_DEFENDER,,,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2023014/1009288.png?im=Scale,width=0.6,height=0.6",22/08/2002,CD_T90,MELB,Melbourne,Demons,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CD_I1011633,0,James,Willis,19,181,81,20,RIGHT,SA,2021,,Ingle Farm (SA)/The Heights School (SA)/North Adelaide (SANFL),32,nationalDraft,MIDFIELDER_FORWARD,,,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2023014/1011633.png?im=Scale,width=0.6,height=0.6",10/7/2003,CD_T70,GEEL,Geelong Cats,Cats,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CD_I1011994,7,Ryan,Byrnes,21,181,84,13,RIGHT,VIC,2019,2020,Beaumaris (Vic)/St Bede&apos;s College (Vic)/Sandringham U18,52,nationalDraft,MIDFIELDER,,,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2023014/1011994.png?im=Scale,width=0.6,height=0.6",3/5/2001,CD_T130,STK,St Kilda,Saints,7,82,3,4,2,0,19,0,0,0,1,30.9,43,2,0,0,69,70.3,138,520,97,47,7,3,4,16.7,3,1,37,59,0,0,0,0,18,4,23,59.5,0,0,79,1.3,27,2,1,2248,6,133,379,171.4,17,0,25,8,6,4,9,20,2,9,139,21,96,7,82,0.4,0.6,2,0,2.7,0,0,0,0.1,30.9,6.1,0.3,0,0,9.9,70.3,19.7,74.3,13.9,6.7,1,0.4,0.6,16.7,0.4,0.1,5.3,8.4,0,0,0,0,2.6,0.6,3.3,59.5,0,0,11.3,1.3,3.9,0.3,0.1,321.2,0.9,19,171.4,2.4,0,3.6,1.1,0.9,0.6,1.3,2.9,0.3,1.3,19.9,3,13.7
CD_I1012829,5,Will,Phillips,20,181,81,29,RIGHT,VIC,2020,2021,Beverley Hills (Vic)/Caulfield Grammar (Vic)/Oakleigh U18,3,nationalDraft,MIDFIELDER,,,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2023014/1012829.png?im=Scale,width=0.6,height=0.6",22/05/2002,CD_T100,NMFC,North Melbourne,Kangaroos,5,63,1,3,64,6,10,0,0,0,2,46.8,37,2,1,50,34,77.9,77,263,60,19,3,3,6,50,2,2,23,48,0,0,0,0,13,1,7,65.5,0,0,29,0.6,6,1,0,842,1,76,461,114.6,2,0,19,4,4,0,9,13,2,15,79,11,42,5,63,0.2,0.6,64,1.2,2,0,0,0,0.4,46.8,7.4,0.4,0.2,50,6.8,77.9,15.4,52.6,12,3.8,0.6,0.6,1.2,50,0.4,0.4,4.6,9.6,0,0,0,0,2.6,0.2,1.4,65.5,0,0,5.8,0.6,1.2,0.2,0,168.5,0.2,15.2,114.6,0.4,0,3.8,0.8,0.8,0,1.8,2.6,0.4,3,15.8,2.2,8.4
CD_I1013133,7,Braeden,Campbell,21,181,80,16,LEFT,NSW,2020,2021,Pennant Hills (NSW),5,nationalDraft,MEDIUM_DEFENDER,,,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2023014/1013133.png?im=Scale,width=0.6,height=0.6",4/2/2002,CD_T160,SYD,Sydney Swans,Swans,7,85.9,0,1,0,2,22,3,50,6,0,30.1,34,0,0,0,75,81.1,111,479,90,60,0,8,7,50,1,1,27,33,0,0,0,0,12,0,27,76.9,3,3,78,2.4,30,0,0,2175,13,94,430,134.8,21,0,17,4,2,10,4,25,0,6,113,26,79,7,85.9,0,0.1,0,0.3,3.1,0.4,50,0.9,0,30.1,4.9,0,0,0,10.7,81.1,15.9,68.4,12.9,8.6,0,1.1,1,50,0.1,0.1,3.9,4.7,0,0,0,0,1.7,0,3.9,76.9,3,3,11.1,2.4,4.3,0,0,310.8,1.9,13.4,134.8,3,0,2.4,0.6,0.3,1.4,0.6,3.6,0,0.9,16.1,3.7,11.3
